name,date,tempmax,tempmin,avg_temp,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy
zhengzhou,2020/1/16,1,-2,0,-2.6,83.1,0.6,10.8,31.5,1030.9,62.2,116.2,10.1
zhengzhou,2020/1/17,6,-1,1.7,-1.5,79.9,0,10.8,178.8,1028,22.8,139.7,11.9
zhengzhou,2020/1/18,6,-5,1.8,-1.4,81.3,0,20.6,230.5,1025.1,24.3,119.9,10.3
zhengzhou,2020/1/19,10,2,6,-9,34.9,0,28.8,295.6,1023.8,28.7,150.9,13.2
zhengzhou,2020/1/20,9,0.3,4.6,-8.8,38.7,0.1,18,5.6,1025.7,47.3,128,11.1
zhengzhou,2020/1/21,6,-2,2.4,-3.4,66.3,0,10.8,16.3,1024.5,22.7,98.1,8.6
zhengzhou,2020/1/22,7.8,-2,2.3,-1.6,76.6,0,10.8,276.9,1023.3,18.4,107.5,9.3
zhengzhou,2020/1/23,7,-3,2.1,0.2,88.3,0,10.8,96.5,1026.8,22.9,109.7,9.4
zhengzhou,2020/1/24,5,1.7,3.4,-0.5,75.7,0,21.6,31.8,1034,47.1,71.3,6.1
zhengzhou,2020/1/25,5.3,1,3.3,-3,64.5,0,10.8,1.8,1032.5,89.1,105.1,9.2
zhengzhou,2020/1/26,4,1,2.9,-2.1,70.5,0.3,21.6,8.8,1030.4,66.4,62.3,5.4
zhengzhou,2020/1/27,6.8,-2,2.2,-4.2,64.4,0,14.4,337.8,1026,42.1,129.1,11.2
zhengzhou,2020/1/28,10,-4,2.1,-3.8,69.8,0,14.4,307.7,1023.7,0,154.8,13.4
zhengzhou,2020/1/29,8.5,-3,2.9,-2.4,69.8,0,18,354.1,1025.2,0,155.1,13.3
zhengzhou,2020/1/30,10.3,-3,3.2,-2.5,70.6,0,7.6,208.2,1025.7,0,160.8,13.8
zhengzhou,2020/1/31,13,-3,5.7,-0.9,66.9,0,10.8,195.3,1023.3,3.7,163.9,14.1
zhengzhou,2020/2/1,8.6,0,4.5,-0.4,71.9,0,18,39,1025,30.4,113.2,9.7
zhengzhou,2020/2/2,14,1,6.1,-4.3,49.1,0,21.6,311.6,1026.5,30.6,159.6,13.6
zhengzhou,2020/2/3,8.3,-2,3.9,-3.4,60.5,0,18,75.6,1028.5,9.7,166.7,14.4
zhengzhou,2020/2/4,9,-2,3.7,-2.4,67.6,0,25.2,27.3,1025.1,0.2,165.4,14.3
zhengzhou,2020/2/5,1,-2,-1.1,-4,81,0.7,25.2,24.7,1031.7,76.6,41.1,3.5
zhengzhou,2020/2/6,-0.6,-3,-1.8,-3.2,90.7,4,18,14.7,1032.8,96.9,60.6,5.1
zhengzhou,2020/2/7,6.5,-1.7,1.9,-0.7,83.5,0,13,199.6,1030.7,31.8,168.5,14.7
zhengzhou,2020/2/8,11,-4,3.8,0,79,0,10.8,200.5,1031.9,13.2,163.7,14.1
zhengzhou,2020/2/9,18,-1,9.1,-3.4,50.8,0,21.6,255.8,1027.2,4.1,180.7,15.5
zhengzhou,2020/2/10,17.5,1.8,9.9,-1.2,49.3,0,11.9,193.7,1019.7,14,180.9,15.5
zhengzhou,2020/2/11,16,3.3,10,3.5,65.9,0,10.8,183.5,1017.5,6.8,171.8,14.9
zhengzhou,2020/2/12,15.3,0,8.2,4.8,80.9,0,14.4,181.1,1015.3,0,177.8,15.3
zhengzhou,2020/2/13,12,4,8.7,6.9,89.4,0,14.4,176.2,1011.1,61.5,150.3,13
zhengzhou,2020/2/14,12.1,2,8.5,5.2,80.9,5.7,28.8,356.5,1018.1,83.5,50.5,4.3
zhengzhou,2020/2/15,5,0,2.7,-8.2,52.4,0.4,28.8,304.4,1031.2,70.5,86.3,7.5
zhengzhou,2020/2/16,8.5,0,4,-16.9,20.8,0,28.8,296.9,1030.7,0.2,196.5,16.9
zhengzhou,2020/2/17,13,-1,6.3,-13.2,25.6,0,21.6,301.3,1031.9,0,198.1,17.3
zhengzhou,2020/2/18,15,-4,6.9,-6.8,41.4,0,21.6,189.5,1027.4,36.2,193.2,16.6
zhengzhou,2020/2/19,14,0.5,7.3,-1.8,55.1,0,10.8,149,1023.3,61,152,13.1
zhengzhou,2020/2/20,12,1,6.6,0.5,66.8,0,10.8,40.8,1028.6,32.4,143.7,12.3
zhengzhou,2020/2/21,16,4.5,10.3,-3.6,41.5,0,28.8,281.7,1029.4,16.7,200.1,17.3
zhengzhou,2020/2/22,14.2,0,8.1,-6.4,39.1,0,11.7,165.5,1031.5,7.4,201.9,17.4
zhengzhou,2020/2/23,18.3,4,11.3,1.7,52.5,0,18,183.4,1022,20.3,196.7,17.1
zhengzhou,2020/2/24,15.3,7.5,11.4,6,69.3,0,18,46.7,1014.6,59.7,103.1,9
zhengzhou,2020/2/25,13.8,6,9.3,4.4,71.9,0,21.6,31.8,1020.7,44.9,186.2,16
zhengzhou,2020/2/26,9,5.5,7.1,3.9,79.7,0,18,33.4,1028.6,87.5,48.9,4.3
zhengzhou,2020/2/27,5,0.5,3.1,1.2,87.6,18.2,18,29.1,1029.1,77.8,38.3,3.2
zhengzhou,2020/2/28,9.7,0,3.5,1.9,90.4,4.5,10.8,143.1,1020.6,31.6,195.1,16.9
zhengzhou,2020/2/29,8.8,0,5.1,3.7,90.6,0,10.8,170.2,1017.4,72.7,208.1,18
zhengzhou,2020/3/1,12,6,8.3,3.9,76.2,0,14.4,46,1024.3,66.7,116.5,10.1
zhengzhou,2020/3/2,10.3,4,7.2,0.5,64.2,0,14.4,179.2,1026.6,52.1,111.6,9.7
zhengzhou,2020/3/3,12,1,7.5,-1.7,54.3,0.1,21.6,44.9,1024.9,75.9,166.2,14.2
zhengzhou,2020/3/4,10,0,5.7,-4.5,51.4,0,21.6,44.2,1028.8,20.6,221.4,19.2
zhengzhou,2020/3/5,13.3,0,7.9,-1.9,51.1,0,18,144.3,1023.9,9.9,216.9,18.7
zhengzhou,2020/3/6,16.3,4,10.5,3.4,62.3,0,14.4,179.8,1014.2,14.1,184.6,15.8
zhengzhou,2020/3/7,17,7,12,2.1,54.7,0.3,18,51.4,1015.5,8.3,230.7,20
zhengzhou,2020/3/8,17,7.3,12.5,6.4,66.8,0,18,96.5,1012.5,33.2,145.5,12.8
zhengzhou,2020/3/9,13,7,10.1,7,81.6,1.7,25.2,1.5,1016.8,64.4,65.6,5.7
zhengzhou,2020/3/10,18,4,10.8,-6.4,39.5,0,25.2,294,1020.4,0.2,242.2,21
zhengzhou,2020/3/11,19,1,11.3,0.2,48.5,0,21.6,187.8,1016.5,39.4,233,19.9
zhengzhou,2020/3/12,20.3,11,15,3.3,46.3,0,28.8,175.1,1015,80.6,215.2,18.6
zhengzhou,2020/3/13,13.5,7,10.3,-3.6,39.5,0.1,28.8,29.7,1026.5,47.9,199.7,17.2
zhengzhou,2020/3/14,19,2.8,11.9,-6.9,36.9,0,36,284.6,1022.6,0,250.8,21.6
zhengzhou,2020/3/15,22,6,14.8,-8.5,21.1,0,18,296.5,1019.5,58.2,234.5,20.2
zhengzhou,2020/3/16,20,7,13.8,1.2,44.2,0.2,14.4,182.2,1020.2,92.5,158.2,13.6
zhengzhou,2020/3/17,24.2,8,17.7,-0.5,34,0,25.2,251,1016.6,36.7,249.8,21.5
zhengzhou,2020/3/18,29,7,19.6,-4.8,24.7,0,28.8,254.2,1010.3,3.8,256.3,22.2
zhengzhou,2020/3/19,20,9,15.8,-6.7,21.7,0,21.6,139.9,1016,4.7,259.6,22.4
zhengzhou,2020/3/20,26.3,10.3,18.5,1.4,33,0.2,18,187,1009.2,4.2,251.9,21.8
zhengzhou,2020/3/21,27.8,12,20.3,8.2,47.8,0.6,25.2,63.7,1008.5,62.1,205.2,17.6
zhengzhou,2020/3/22,20,11,15.5,0.6,37.2,0,25.2,37.9,1018.6,51.6,242.6,21.1
zhengzhou,2020/3/23,23,8,15.9,4.3,49.3,0,14.4,143.8,1018.6,12.7,252.9,21.9
zhengzhou,2020/3/24,22.2,10,16.8,6,50.5,0,14.4,122.9,1014.5,36.7,240.4,20.8
zhengzhou,2020/3/25,18.8,13,15.6,13,85.5,1.6,14.4,96.2,1009.1,68.8,75.9,6.5
zhengzhou,2020/3/26,15.3,7,11.8,9.5,86.3,0.4,36,33.1,1015.5,81,65.1,5.5
zhengzhou,2020/3/27,11,7,8.8,-4.6,40,0,25.2,37.2,1028,97.9,181.1,15.6
zhengzhou,2020/3/28,14,5,9.7,-3.6,41.7,0,21.6,101.7,1026.2,65.9,260.4,22.7
zhengzhou,2020/3/29,10,5,7,2.8,74.9,1.8,14.4,206.4,1022,89.2,97.9,8.3
zhengzhou,2020/3/30,12.3,3,8.2,3.4,73.1,0,14.4,169.6,1020,46.1,256.8,22.2
zhengzhou,2020/3/31,14,7,9.9,5.4,74.1,0,14.4,172.5,1017.3,28.3,124.1,10.6
zhengzhou,2020/4/1,14,5,8.9,4.9,77.3,0.7,21.6,52.1,1023.4,63.1,94.6,8.4
zhengzhou,2020/4/2,13,6,8.8,4.4,74.2,0,14.4,352.7,1025.6,77.3,107.7,9.4
zhengzhou,2020/4/3,20,3,12.3,2.1,58.4,0,10.8,298.9,1024.1,39.9,257.3,22.3
zhengzhou,2020/4/4,21.8,6.8,14.7,4.3,54.5,0,18,58.6,1024.9,15.6,277.1,23.9
zhengzhou,2020/4/5,19.2,7,13.6,3.9,53,0,18,137.7,1025.8,59.1,257.4,22.3
zhengzhou,2020/4/6,22,11,16.3,3.2,43.7,0,12.6,164.4,1019.6,30.2,271.7,23.5
zhengzhou,2020/4/7,24,10.1,17.2,6.7,52.7,0,16.7,182.2,1017.2,30.8,266.5,23.1
zhengzhou,2020/4/8,23,10,15.6,6.7,57.1,0,25.2,60.6,1016.8,20.4,263.9,22.8
zhengzhou,2020/4/9,14,6.5,10.9,3.7,62.1,0,36,37.1,1021.1,33.5,242,21.1
zhengzhou,2020/4/10,7,2,4.8,3.1,89,16,25.2,24.5,1027.7,77.6,29.7,2.6
zhengzhou,2020/4/11,16,4,9.5,1.8,63.5,0.7,14.4,323.5,1027.4,48.7,274.1,23.9
zhengzhou,2020/4/12,23,6.3,15.3,-1.8,37.7,0,28.8,311.5,1022,0,298.4,25.8
zhengzhou,2020/4/13,25,6,16.8,0.9,38.7,0,14.4,189.7,1018.5,37.5,292.3,25.3
zhengzhou,2020/4/14,23,13.1,18.4,4,39,0,14.4,175.2,1012,85.7,196.3,17
zhengzhou,2020/4/15,26.3,9,19.2,9.3,56,0,18,182.6,1007.6,41.9,267,23.1
zhengzhou,2020/4/16,26.2,14.8,21.1,4.9,42,0,25.2,288,1007.6,58.4,206.2,17.8
zhengzhou,2020/4/17,25.1,13,19.9,2.3,34.5,0,25.2,355.3,1015.4,19.7,302.4,26.1
zhengzhou,2020/4/18,17,10,14.3,5.9,59.3,4.4,21.6,71.4,1018.6,65,62.6,5.6
zhengzhou,2020/4/19,22.3,10,16.1,7.5,60,0.5,21.6,266.5,1014,41.4,283.2,24.5
zhengzhou,2020/4/20,20,14.5,17.1,2.9,41.9,0,21.6,58.2,1016.6,88.3,242.4,20.8
zhengzhou,2020/4/21,21,11,16.5,1.5,39.9,0,10.8,161,1019.6,92,224.2,19.4
zhengzhou,2020/4/22,17,9,13.7,-0.3,39.8,0,25.2,37.4,1023.1,55.9,300.6,25.9
zhengzhou,2020/4/23,21,7,14.5,1.2,43.1,0,10.8,140,1022.6,54.1,299.8,25.9
zhengzhou,2020/4/24,25.2,7,17.3,-5.1,31.1,0,25.2,272,1018.4,1.8,320,27.7
zhengzhou,2020/4/25,27.3,15.1,20.9,-2.6,22,0,28.8,355,1013.4,5.7,314.6,27.2
zhengzhou,2020/4/26,25.6,12,18.7,4.7,40.6,0,25.2,55.6,1016.5,4.6,306.1,26.4
zhengzhou,2020/4/27,23,15,18,4.9,43.3,0,25.2,82,1022.9,22.1,282.5,24.3
zhengzhou,2020/4/28,26,12,19.5,4.4,39.4,0,14.8,172.8,1017.9,0,311,26.8
zhengzhou,2020/4/29,29.8,13,22.7,9.8,44.4,0,15.3,184.9,1010.1,41.2,291.4,25.2
zhengzhou,2020/4/30,33.8,16,25.7,14,51,0,18,191.4,1007.1,43.9,282.3,24.4
zhengzhou,2020/5/1,31.5,19,25.7,16.3,57.5,0,18,168.8,1004.7,3,299.9,25.9
zhengzhou,2020/5/2,35,17,27.2,18.7,63.2,0,10.8,147.9,1001.1,0.1,304.6,26.3
zhengzhou,2020/5/3,40,18,30.4,12.1,43.5,0,14.4,213,1000.6,0,312.7,26.9
zhengzhou,2020/5/4,29,15,18.7,11.9,66.5,0,32.4,34.8,1010.4,59.8,117.6,10.2
zhengzhou,2020/5/5,24,14,18.5,10.8,62.1,0,18,26.8,1011.7,38.1,278.2,24
zhengzhou,2020/5/6,22,13,18.7,12.9,70.5,0,18,113.1,1011.9,54.3,240.3,20.8
zhengzhou,2020/5/7,20,17,18.3,15.2,82.9,27.7,18,63.7,1009,87.4,76.2,6.5
zhengzhou,2020/5/8,21.5,15,18,15,83.6,16.8,25.2,14.1,1007.8,69.6,84.4,7.3
zhengzhou,2020/5/9,16.8,14,14.9,12.5,86.2,4.3,18,22,1011.7,78.2,76.6,6.6
zhengzhou,2020/5/10,30,12,21.6,10.4,53.4,0,21.6,258,1011.5,8.3,318.4,27.6
zhengzhou,2020/5/11,26,16,22,3.2,32.7,0,36,288.8,1013.4,44.3,299.6,25.8
zhengzhou,2020/5/12,31,16,23.7,5.4,34.2,0,25.2,295.9,1010.4,3,322.6,27.8
zhengzhou,2020/5/13,30,14,22.7,9.2,47.8,0,18,169.4,1010.1,82,231.8,20.1
zhengzhou,2020/5/14,26.7,18.8,22.1,12.6,56.2,0,10.8,223.9,1005.2,85.4,253.8,21.9
zhengzhou,2020/5/15,31,15,24.1,14,57.9,0,15.6,152,1003.5,22.1,313.2,27
zhengzhou,2020/5/16,35,21.5,28,13.3,42.3,0,18,227.3,1003.1,37.9,286.6,24.6
zhengzhou,2020/5/17,35,19,26.7,14.7,50.2,0.4,39.6,43.6,1000.6,11.5,314.1,27.1
zhengzhou,2020/5/18,29,15,22.1,4.8,35.4,0,32.4,345.6,1006.7,0.3,326.1,28.1
zhengzhou,2020/5/19,32,12,23.6,8.6,41.9,0,18,109,1006.3,38.6,320.3,27.8
zhengzhou,2020/5/20,31,21,25.4,11.3,43.1,0,12.7,164,1007.1,93.6,216.6,18.7
zhengzhou,2020/5/21,34,17,27.2,12.3,43,0,15.1,182.2,1005.9,32.7,312.5,26.9
zhengzhou,2020/5/22,34,19,27.3,12.2,41.8,0,16.1,49.2,1005,3.5,326.6,28.3
zhengzhou,2020/5/23,36,21,28.1,12.1,39.4,0,28.8,16.5,1005.3,20.9,312.8,27
zhengzhou,2020/5/24,29,19.7,24.9,11.4,45.4,0,10.8,276.4,1012.2,100,135.2,11.8
zhengzhou,2020/5/25,31,23,26.3,9.4,35,0,18,196.1,1010,93.6,276.7,23.8
zhengzhou,2020/5/26,31,18,24.3,12,48.8,0,21.6,47.9,1010.5,66.1,304,26.2
zhengzhou,2020/5/27,35,17,27,5.8,32.5,0,21.6,278.9,1009,40.5,299,25.7
zhengzhou,2020/5/28,36,20,28.9,6.2,25.8,0,14.6,237.1,1007.5,74.4,327,28.2
zhengzhou,2020/5/29,32,24,28.1,11.7,37,0,18,162.3,1006.7,63.4,249.4,21.5
zhengzhou,2020/5/30,30,19,24.7,14.3,54.1,5.3,21.6,108.9,1008.8,34.6,277.5,24
zhengzhou,2020/5/31,34,19,26.7,15.6,54.8,0,14.4,239.8,1008.4,27.4,287.3,24.8
zhengzhou,2020/6/1,34,22,28.8,17,51.8,1.9,18,212.5,1006.4,25.8,295.2,25.5
zhengzhou,2020/6/2,34,23.3,29.4,9.2,30.5,0,21.6,270,1004.3,96.7,244.4,21.1
zhengzhou,2020/6/3,39,18.3,30.1,6.4,26.6,0,10.8,220.4,1000.7,6.8,338.3,29.4
zhengzhou,2020/6/4,38.2,21,31.9,10.9,29.5,0,14.4,172.8,1000.4,74.4,291,25.1
zhengzhou,2020/6/5,34,25,29.6,15,41.9,0,18,51.7,1004.1,73.2,263,22.7
zhengzhou,2020/6/6,35.2,25,29.9,15.3,43.3,0,13,123.3,1006.6,46.9,325.3,28
zhengzhou,2020/6/7,35.2,22,30,13,37.8,0,21.6,137.9,1006.3,76.4,309,26.6
zhengzhou,2020/6/8,34.6,23,29.7,13.5,38.6,0,21.6,86.1,1006.7,81.3,279,24.2
zhengzhou,2020/6/9,30,21.7,23.9,19.6,78.5,8.3,18,330.8,1009.3,63.9,142.9,12.3
zhengzhou,2020/6/10,32,21,26.7,18.7,65.1,0,14.4,345.8,1007.1,44.4,297.5,25.7
zhengzhou,2020/6/11,29,23,24.8,22.3,86.8,22.4,10.8,99.7,1004.1,30.1,134.7,11.7
zhengzhou,2020/6/12,25.5,21,22.8,20.3,85.8,4.9,21.6,42.3,1002.9,80.2,106.2,9
zhengzhou,2020/6/13,31.5,21,26.3,20.9,73.6,0,10.8,150.4,1003.7,74.4,297.4,25.7
zhengzhou,2020/6/14,33.2,25,29.5,16.4,48,0,28.8,40.4,1007.7,53.4,293.1,25.4
zhengzhou,2020/6/15,31,21,25.8,21.2,76.4,5,14.4,180.5,1007.6,60.4,87.9,7.5
zhengzhou,2020/6/16,22,19,20.3,19.5,95.5,41.7,21.6,16.3,1006.6,73.2,40.1,3.4
zhengzhou,2020/6/17,20,18,18.9,18.2,95.8,31.3,18,21,1004.3,66.4,19,1.6
zhengzhou,2020/6/18,29.2,18,23,18.5,77.9,0.1,10.8,1.4,1005.3,53.4,265.7,22.9
zhengzhou,2020/6/19,27.7,19,23.8,19.6,78.5,0,14.4,97.7,1008.3,42.8,253,21.7
zhengzhou,2020/6/20,29,22,25.2,19.5,71.6,0,10.8,157.4,1006.2,50.3,197.6,17.1
zhengzhou,2020/6/21,28.3,20,24.7,19.5,74.6,0,10.8,146.2,1004.2,31.8,235.9,20.3
zhengzhou,2020/6/22,26,22,24,20,78.5,0.2,10.8,92,1004.8,72,63,5.4
zhengzhou,2020/6/23,29.3,21.8,25.3,20.2,74.8,0,10.8,15.8,1003.5,55.1,192.5,16.5
zhengzhou,2020/6/24,33.2,22,27.8,21,68.5,1.4,22.6,159.5,1002.3,5.7,295.7,25.7
zhengzhou,2020/6/25,34,22,27.8,20.1,64.8,0.1,14.4,161.6,1002.1,15,296.6,25.6
zhengzhou,2020/6/26,31.8,25.8,28.2,22.7,72.4,13,14.4,209.1,1002.7,48.8,214.3,18.8
zhengzhou,2020/6/27,31,25,28,22.9,75.1,0,21.6,9,1003.3,39.4,210.6,18.1
zhengzhou,2020/6/28,28.2,23,25.2,21.7,81.7,0,18,91.4,1002.8,55.6,193,16.7
zhengzhou,2020/6/29,31.8,23,27.4,21,68.9,0,10.8,43.1,1000.9,39.3,257.7,22.1
zhengzhou,2020/6/30,30,24.1,26.8,20.8,70.7,0.2,21.6,44.2,1002.3,44.3,234.2,20.3
zhengzhou,2020/7/1,30,22,26.4,19.2,65.4,0,10.8,124.6,1005.5,86.6,257.4,22.2
zhengzhou,2020/7/2,31,24,26.3,21.6,76.4,9.4,21.3,107.8,1004.5,37.5,237.8,20.5
zhengzhou,2020/7/3,28.2,21,24.5,21.8,85.7,0.1,10.8,55.6,1007.3,47.7,194.2,16.5
zhengzhou,2020/7/4,31,23,26.4,22.9,81.7,56.5,14.4,130.7,1006,29.9,224.9,19.1
zhengzhou,2020/7/5,35,24,28.5,22.3,71.4,0,14.4,269.9,999.6,36.8,285.9,24.6
zhengzhou,2020/7/6,36,24,30.6,20.6,58,0,14.4,55.8,997.6,19.5,314.7,27.1
zhengzhou,2020/7/7,35,26,30.5,23.6,67.6,0,18,88.7,1003.2,35.9,280.6,24.3
zhengzhou,2020/7/8,33.2,25,28.9,23.6,73.5,10.4,14.4,95.7,1003.6,27,248,21.2
zhengzhou,2020/7/9,31,25,27.6,21.6,70.4,0.8,14.4,115.5,1000.6,42.6,262.3,22.6
zhengzhou,2020/7/10,30.6,22,26.6,21.7,75.6,0,14.4,106.1,1002.7,24.9,183.8,15.9
zhengzhou,2020/7/11,26.6,22.8,25,22.2,84.5,7.2,25.2,45.6,1003.6,48.9,77.6,6.6
zhengzhou,2020/7/12,22.5,19,20.8,19.4,91.5,11.8,25.2,358.7,1005,67.6,70.1,5.8
zhengzhou,2020/7/13,29,19,24.2,19.1,74.4,0,14.4,356.9,1007.8,56.2,280.7,24.1
zhengzhou,2020/7/14,27.2,22,23.9,21.5,86.8,1.7,7.2,208.1,1007.8,52,110.2,9.5
zhengzhou,2020/7/15,30,20,25.1,20.6,78.3,0,10.8,176,1005.8,20.1,284,24.6
zhengzhou,2020/7/16,30,21,26.1,20.8,73.7,0,14.4,147.7,1004.8,31.4,291.3,25.1
zhengzhou,2020/7/17,24.3,21,22.8,20.5,87.4,7.3,18,86.1,1004.6,65,126,10.9
zhengzhou,2020/7/18,28,21,24.4,20.3,79,0,14.4,353.6,1003,74.3,257.3,22.3
zhengzhou,2020/7/19,28.8,22,24.5,21.5,84.3,2.8,18,294,1003.8,65,231.6,20
zhengzhou,2020/7/20,33,19.8,26.8,20.6,71.3,0,10.8,173,1007,28.9,305.2,26.3
zhengzhou,2020/7/21,30,22.8,25.9,22.4,82,0.2,14.4,142.1,1008.1,62.9,189.5,16.3
zhengzhou,2020/7/22,24.2,21,22.4,21.2,93.1,17.4,25.2,21.8,1004.9,62,88.7,7.6
zhengzhou,2020/7/23,30,21,25.8,20.4,73.9,0,18,35.4,1007.6,34,274.6,23.5
zhengzhou,2020/7/24,30,22.8,25.8,21.5,78.6,0.1,10.8,215.3,1009.1,42.3,156.3,13.4
zhengzhou,2020/7/25,30.5,20,25.5,20.1,73.9,0,14.4,180.1,1007.4,49.6,241.9,20.9
zhengzhou,2020/7/26,25,22,23,21.4,90.8,1.4,14.4,110.6,1006.1,85.4,111.9,9.7
zhengzhou,2020/7/27,28.2,21,24.1,21,83.3,0,10.8,145,1005.3,73,169.9,14.6
zhengzhou,2020/7/28,31,21,26.4,22,78.2,0,10.8,149.1,1007.5,46.1,192.2,16.6
zhengzhou,2020/7/29,31.3,24,27.6,23.2,78.2,0,14.4,133,1008.9,46,205.4,17.6
zhengzhou,2020/7/30,32,23.8,27.7,23.7,80.1,0,11.3,128.3,1009.3,29.7,225.2,19.5
zhengzhou,2020/7/31,32,23,27.6,24,81.8,0,10.8,151.2,1007.5,57.2,209.5,18.2
zhengzhou,2020/8/1,34,25,29.4,25.7,81.8,0.5,14.4,198.4,1005,65.7,191,16.5
zhengzhou,2020/8/2,33,24,28.8,25.7,84.1,0.1,14.4,202.3,1002.7,51.8,174.6,15
zhengzhou,2020/8/3,33.8,24,29.7,26.6,84.2,15.8,28.8,184.9,1001.6,37.1,173.5,14.9
zhengzhou,2020/8/4,32,24,27,25.1,89.9,2.8,21.6,55.8,1003.5,45.5,185.3,16.1
zhengzhou,2020/8/5,32,25,27.6,26.4,93.6,0.9,21.6,53.8,1004.4,90.1,96,8.1
zhengzhou,2020/8/6,25,23,24,23.5,96.6,9.3,18,24.3,1004.6,73.8,45.2,4.1
zhengzhou,2020/8/7,26.2,23,24.4,23.6,95.4,81.8,14.4,358.9,1002.6,69.2,30.9,2.7
zhengzhou,2020/8/8,31,24,27.2,24,83.7,0.2,7.3,50.5,1000.8,53.3,210.4,18.2
zhengzhou,2020/8/9,34.2,24,28.9,24.8,79.7,0,10.8,177.3,998.3,12.8,271.3,23.5
zhengzhou,2020/8/10,35,25.5,30.3,25.9,78.8,0,10.8,143.2,999.7,19.4,256.7,22.1
zhengzhou,2020/8/11,33,26,29.4,25.9,82,0,14.4,122,1004.5,55.7,213.1,18.4
zhengzhou,2020/8/12,33,26,28.8,26,85.7,0.2,14.4,137.8,1004,65.4,155.7,13.4
zhengzhou,2020/8/13,32,27.8,29.4,24.7,77,2.1,14.4,227.5,1002.4,61.4,192.3,16.6
zhengzhou,2020/8/14,32.2,26,29.3,25.6,80.8,0.1,10.8,185,1002.2,54.3,215.7,18.7
zhengzhou,2020/8/15,31,23,27.5,23.9,81.5,1.3,21.6,59.4,1002.7,76.7,178.3,15.6
zhengzhou,2020/8/16,31,22,26.1,23.1,84.4,2.6,18,46.3,1006.3,82.7,188.1,16.2
zhengzhou,2020/8/17,34,24,28.6,24.7,81,0,14.4,90.5,1007.6,56.9,236.9,20.6
zhengzhou,2020/8/18,34,25,29.5,23.5,71.9,0,14.4,251.8,1007.7,32.5,249.2,21.4
zhengzhou,2020/8/19,28,22,25.6,20.6,74.1,1.3,25.2,359.3,1010.2,69.9,129.4,11.1
zhengzhou,2020/8/20,22.5,20.3,21.8,20.3,91.3,9.5,21.6,19.3,1014.6,61.8,23.1,2.1
zhengzhou,2020/8/21,25,21,22.8,18.9,78.7,0,21.6,34.7,1015.3,49.9,101.5,8.7
zhengzhou,2020/8/22,24,21,22.5,20.5,88.5,0.6,10.8,347.1,1012.3,100,145.2,12.6
zhengzhou,2020/8/23,30,22,25.3,23.7,91.1,0,7.4,161.9,1005.4,70.7,179.6,15.6
zhengzhou,2020/8/24,29.3,24.6,26.5,22.5,79.9,0,18,287.4,1001.8,73.8,153.8,13.3
zhengzhou,2020/8/25,33.5,22,26.7,21.3,75.6,0,11.6,294.3,1003.7,51.8,185.9,15.9
zhengzhou,2020/8/26,33,20.4,27.3,20,67.7,0,21.6,3,1003,8,272.3,23.5
zhengzhou,2020/8/27,31.2,19,26.4,18.6,63.6,0,18,139.8,1002.1,2.8,267.5,23.1
zhengzhou,2020/8/28,33,20,27,20.4,69.8,0,10.8,153.8,1004.7,2.3,270.2,23.4
zhengzhou,2020/8/29,33,20,27.3,20.2,68.6,0,10.8,135.3,1008.2,0,270.4,23.3
zhengzhou,2020/8/30,33.6,21.3,28,21.4,70.2,0,10.8,86.4,1009.7,31.4,254.9,21.9
zhengzhou,2020/8/31,32.1,23,27,19.2,63.9,0,28.8,292.7,1010.7,34.7,257.5,22.5
zhengzhou,2020/9/1,34,21,27.9,16.6,54.7,0,18,353.7,1010,30,265.4,22.8
zhengzhou,2020/9/2,33,22,28.1,14.4,45,0.3,21.6,326.2,1009.5,24.6,251.2,21.6
zhengzhou,2020/9/3,34,20,27,12.2,45.2,0,28.8,285.1,1009.5,11.4,266.8,23
zhengzhou,2020/9/4,35,19,27.4,12.5,43.1,0,10.8,248.8,1008.1,6.1,271.1,23.4
zhengzhou,2020/9/5,34,18,26.9,14.2,48.8,0,21.6,209.3,1007.8,68.7,236,20.3
zhengzhou,2020/9/6,34.2,21,27.3,16.6,56.2,0,10.8,179,1008.1,43.8,253.3,21.9
zhengzhou,2020/9/7,34,19.1,26.9,16.8,57.9,19.2,14.4,211.1,1007,8.9,257.7,22.5
zhengzhou,2020/9/8,33,19,26,16.9,60.2,0,10.8,93.5,1010.5,12.1,238.8,20.6
zhengzhou,2020/9/9,32.5,21,25.3,19.4,71.8,27.6,14.4,144.9,1010.3,61,195.6,16.7
zhengzhou,2020/9/10,30,21,23.9,19,76,1.3,10.8,145.4,1008.7,46.2,195.7,16.9
zhengzhou,2020/9/11,28,20,23.9,15.9,62.7,0,21.6,42,1013.5,28.3,237.8,20.6
zhengzhou,2020/9/12,28,21,24.6,15.9,59.1,0,18,43.3,1018,40.3,228.2,19.7
zhengzhou,2020/9/13,28,21,24.2,17.2,65.9,0,18,43.1,1017.5,59.2,176.5,15.2
zhengzhou,2020/9/14,29,20,24.5,18,68.9,0,10.8,147.8,1013.4,45.5,186.9,16.2
zhengzhou,2020/9/15,30,20,25.3,18.7,68.6,0,14.4,194.3,1009,20.1,217.6,18.9
zhengzhou,2020/9/16,32,16,24.6,11.6,48.1,0,14.4,284.4,1010,48,184,15.8
